"city","yq","cecptrating","totalcost","incentiverate","TOTALOOH","PWRPRICE","WPOOH"
"Upland",2009 Q3,23777,226966,1.89999997615814,59442,0.77199999988079,0.40000336462434
"Upland",2009 Q4,23367,227063.6015625,1.82599997520447,59442,0.77199999988079,0.39310588472797
"Upland",2010 Q1,23502,209479,1.89999997615814,59442,0.77199999988079,0.395377006157263
"Upland",2010 Q2,40292,352365.19921875,1.75799996852875,59442,0.77199999988079,0.677837219474446
"Upland",2010 Q3,23229,195135.849609375,1.54999995231628,59442,0.77199999988079,0.390784293933582
"Upland",2010 Q4,71775,562914.25,1.54399995803833,59442,0.77199999988079,1.20747955990714
"Upland",2011 Q1,43615,377655.69921875,1.38124997913837,59442,0.77199999988079,0.733740452878436
"Upland",2011 Q2,82525,756384.92578125,1.08750002458692,59442,0.77199999988079,1.38832811816561
"Upland",2011 Q3,64531,555472.59765625,0.936363642865963,59442,0.77199999988079,1.08561286632347
"Upland",2011 Q4,51210,389024.0078125,0.649999976158142,59442,0.77199999988079,0.861512062178258
"Vacaville",2007 Q3,43076.0002441406,440095.4921875,2.4300000137753,78040,0.785000011324882,0.551973350129941
"Vacaville",2007 Q4,70956,701003.931640625,2.19714290755136,78040,0.785000011324882,0.909226037929267
"Vacaville",2008 Q1,22364,249224.83984375,2.07800002098084,78040,0.785000011324882,0.286570989236289
"Vacaville",2008 Q2,45749.9997558594,437944.23828125,1.89999997615814,78040,0.785000011324882,0.586237823627106
"Vacaville",2008 Q3,26804,256042.9765625,1.89999997615814,78040,0.785000011324882,0.343464889800103
"Vacaville",2008 Q4,43277,456876.1484375,1.79499996900558,78040,0.785000011324882,0.554548949256791
"Vacaville",2009 Q1,20260,181858.8046875,1.54999995231628,78040,0.785000011324882,0.25961045617632
"Vacaville",2009 Q2,40910,381995.7890625,1.54999995231628,78040,0.785000011324882,0.524218349564326
"Vacaville",2009 Q3,60565.0001220703,552511.8828125,1.39999997615814,78040,0.785000011324882,0.77607637265595
"Vacaville",2009 Q4,42489.9995117188,415501.240234375,1.09909093379975,78040,0.785000011324882,0.544464370985632
"Vacaville",2010 Q1,58359,494959.841796875,1.03571430274419,78040,0.785000011324882,0.747808815991799
"Vacaville",2010 Q2,85001,731821.91796875,0.642380932966868,78040,0.785000011324882,1.08919784725782
"Vacaville",2010 Q3,90514.9997558594,740820.857421875,0.647499978542328,78040,0.785000011324882,1.15985391793772
"Vacaville",2010 Q4,34967,358201.171875,0.409999990463257,78040,0.785000011324882,0.448065094823168
"Vacaville",2011 Q1,27908,254648.748046875,0.349999994039536,78040,0.785000011324882,0.357611481291645
"Vacaville",2011 Q2,23612,202214.73046875,0.349999994039536,78040,0.785000011324882,0.302562788313685
"Vacaville",2011 Q3,115582.999755859,967835.41796875,0.349999994039536,78040,0.785000011324882,1.48107380517503
"Vacaville",2011 Q4,100384,752976.900390625,0.260526315162056,78040,0.785000011324882,1.28631471040492
"Visalia",2007 Q3,76524.9995117188,652315.904296875,2.65230769377488,96153,0.77199999988079,0.795866998551462
"Visalia",2007 Q4,33584,323198.634765625,2.47875002026558,96153,0.77199999988079,0.349276673634728
"Visalia",2008 Q1,34988,339383.572265625,2.49222222963969,96153,0.77199999988079,0.363878402129939
"Visalia",2008 Q2,56921,561627.841796875,2.29000003521259,96153,0.77199999988079,0.591983609455763
"Visalia",2008 Q3,141055.000488281,1630477.75195312,2.1982609189075,96153,0.77199999988079,1.46698491454537
"Visalia",2008 Q4,52297,539941.236328125,2.19700005054474,96153,0.77199999988079,0.543893586263559
"Visalia",2009 Q1,11296,69708.921875,2.24000000953674,96153,0.77199999988079,0.117479433819018
"Visalia",2009 Q2,50060,399742.65625,2.05000001192093,96153,0.77199999988079,0.520628581531517
"Visalia",2009 Q3,43415,379518.69140625,1.88999997244941,96153,0.77199999988079,0.451519973375766
"Visalia",2009 Q4,32072,246097.109375,1.83833330869675,96153,0.77199999988079,0.33355173525527
"Visalia",2010 Q1,44074,336995.770507812,1.89999997615814,96153,0.77199999988079,0.458373633687976
"Visalia",2010 Q2,82944.0002441406,652043.588867188,1.64624996483326,96153,0.77199999988079,0.862625193640767
"Visalia",2010 Q3,107831.00012207,777606.455078125,1.54526311472842,96153,0.77199999988079,1.12145227004951
"Visalia",2010 Q4,80733,582560.99609375,1.54470583971809,96153,0.77199999988079,0.839630588749181
"Visalia",2011 Q1,69847,515822.75,1.23846154029553,96153,0.77199999988079,0.726415192453694
"Visalia",2011 Q2,169077,1391990.6953125,1.08800001939138,96153,0.77199999988079,1.75841627406321
"Visalia",2011 Q3,273049,2124113.95507812,0.962391314299211,96153,0.77199999988079,2.83973458966439
"Visalia",2011 Q4,212200.000244141,1526041.55664062,0.649999976158142,96153,0.77199999988079,2.20689942325399
"Vista",2007 Q3,35089,317504.576171875,2.5,60425,0.857999995350838,0.580703351261895
"Vista",2007 Q4,17189,148340.171875,2.49500000476837,60425,0.857999995350838,0.284468349193215
"Vista",2008 Q1,21225,195913.662109375,2.20200004577637,60425,0.857999995350838,0.351261894911047
"Vista",2008 Q2,45683,413884.58984375,2.20000004768372,60425,0.857999995350838,0.756028134050476
"Vista",2008 Q3,41420,434561.419921875,2.19500005245209,60425,0.857999995350838,0.685477865122052
"Vista",2008 Q4,22260,221800.359375,1.89999997615814,60425,0.857999995350838,0.36839056681837
"Vista",2009 Q1,27342.0000610352,235826.840820312,1.89999997615814,60425,0.857999995350838,0.452494829309643
"Vista",2009 Q2,83128.0002441406,741110.955078125,1.74684207690389,60425,0.857999995350838,1.37572197342392
"Vista",2009 Q3,106268,911333.376953125,1.54391300159952,60425,0.857999995350838,1.75867604468349
"Vista",2009 Q4,87904,762197.801757812,1.19739130787227,60425,0.857999995350838,1.45476210177907
"Vista",2010 Q1,79200.0000610352,647377.62890625,1.03571430274419,60425,0.857999995350838,1.31071576435308
"Vista",2010 Q2,14381,116335,0.649999976158142,60425,0.857999995350838,0.237997517583782
"Vista",2010 Q3,72587,576603.75,0.614705860614777,60425,0.857999995350838,1.20127430699214
"Vista",2010 Q4,50867,395613.799804688,0.434285704578672,60425,0.857999995350838,0.841820438560199
"Vista",2011 Q1,45000.9999389648,352499.921875,0.349999994039536,60425,0.857999995350838,0.744741413967147
"Vista",2011 Q2,69111,567491.5390625,0.349999994039536,60425,0.857999995350838,1.14374844848986
"Vista",2011 Q3,129551.000244141,1069257.328125,0.321724134272543,60425,0.857999995350838,2.1439966941521
"Vista",2011 Q4,65216,469238.948242188,0.25,60425,0.857999995350838,1.07928837401738
"Walnut Creek",2007 Q3,60941.9997558594,645266.240234375,2.43812501430512,84488,0.785000011324882,0.721309532192257
"Walnut Creek",2007 Q4,43273.9998779297,508699.732421875,2.19800004959107,84488,0.785000011324882,0.51219107894529
"Walnut Creek",2008 Q1,35118,328621.533203125,2.20000004768372,84488,0.785000011324882,0.415656661301013
"Walnut Creek",2008 Q2,48288,459990.7578125,1.89999997615814,84488,0.785000011324882,0.571536786289177
"Walnut Creek",2008 Q3,69423,735837.060546875,1.8940908908844,84488,0.785000011324882,0.821690654294101
"Walnut Creek",2008 Q4,68059,645602.919921875,1.77687497437,84488,0.785000011324882,0.805546349777483
"Walnut Creek",2009 Q1,50204,464531.48046875,1.54999995231628,84488,0.785000011324882,0.594214563014866
"Walnut Creek",2009 Q2,47723,481978.7578125,1.54818177223205,84488,0.785000011324882,0.564849446075182
"Walnut Creek",2009 Q3,69648.9995117188,661977.146484375,1.33529410642736,84488,0.785000011324882,0.824365584600402
"Walnut Creek",2009 Q4,59748,591730.81640625,1.0946666876475,84488,0.785000011324882,0.707177350629675
"Walnut Creek",2010 Q1,63951,559308.69140625,1.0930769443512,84488,0.785000011324882,0.75692406022157
"Walnut Creek",2010 Q2,84246,775025.590820312,0.667619029680888,84488,0.785000011324882,0.997135687908342
"Walnut Creek",2010 Q3,56855,452762.638671875,0.611249979585409,84488,0.785000011324882,0.672935801533946
"Walnut Creek",2010 Q4,71073,641294.469726562,0.387499991804362,84488,0.785000011324882,0.841220054919042
"Walnut Creek",2011 Q1,29888.9995117188,246227.01953125,0.349999994039536,84488,0.785000011324882,0.353766209541222
"Walnut Creek",2011 Q2,69428,631870.662109375,0.348888883988063,84488,0.785000011324882,0.821749834295995
"Walnut Creek",2011 Q3,92876,696492.201171875,0.340799995660782,84488,0.785000011324882,1.09928037117697
"Walnut Creek",2011 Q4,26524,233086.80078125,0.264285713434219,84488,0.785000011324882,0.313938074046018
"Watsonville",2007 Q3,22939,225945.5703125,2.35250002145767,25086,0.785000011324882,0.914414414414414
"Watsonville",2007 Q4,37070,336718.009765625,2.20000004768372,25086,0.785000011324882,1.47771665470781
"Watsonville",2008 Q1,32288,334451.529296875,2.20000004768372,25086,0.785000011324882,1.28709240213665
"Watsonville",2008 Q2,14493.9997558594,162095.9921875,1.89999997615814,25086,0.785000011324882,0.577772452996069
"Watsonville",2008 Q3,43331,411646.598632812,1.89999997615814,25086,0.785000011324882,1.72729809455473
"Watsonville",2008 Q4,46436,451296.802734375,1.6444444126553,25086,0.785000011324882,1.8510723112493
"Watsonville",2009 Q1,13163,116040,1.54999995231628,25086,0.785000011324882,0.524714980467193
"Watsonville",2009 Q2,39123,366156.01953125,1.54499995708465,25086,0.785000011324882,1.55955513035159
"Watsonville",2009 Q3,39879,313222,1.52444440788693,25086,0.785000011324882,1.58969146137288
"Watsonville",2009 Q4,19564,171495.890625,1.10000002384186,25086,0.785000011324882,0.779877222355098
"Watsonville",2010 Q1,55408,394686.310546875,1.10777778095669,25086,0.785000011324882,2.20872199633262
"Watsonville",2010 Q2,24941,212957.298828125,0.727999973297119,25086,0.785000011324882,0.994219883600415
"Watsonville",2010 Q3,51267,386658.658203125,0.649999976158142,25086,0.785000011324882,2.0436498445348
"Watsonville",2010 Q4,27188,219826,0.449999988079071,25086,0.785000011324882,1.08379175635813
"Watsonville",2011 Q1,25411,178512.400390625,0.349999994039536,25086,0.785000011324882,1.01295543330942
"Watsonville",2011 Q2,26996,179233.3515625,0.349999994039536,25086,0.785000011324882,1.07613808498764
"Watsonville",2011 Q3,16086,120763.3203125,0.349999994039536,25086,0.785000011324882,0.641234154508491
"Watsonville",2011 Q4,16600,105243,0.25,25086,0.785000011324882,0.661723670573228
"West Sacramento",2007 Q3,22563,242741.8203125,2.39833335081736,40270,0.785000011324882,0.560293022100819
"West Sacramento",2007 Q4,10924,126150,2.20000004768372,40270,0.785000011324882,0.271268934690837
"West Sacramento",2008 Q1,15897,158662,2.02000000476837,40270,0.785000011324882,0.394760367519245
"West Sacramento",2008 Q2,13840,144516,1.89999997615814,40270,0.785000011324882,0.343680158927241
"West Sacramento",2008 Q3,20944,223438.990234375,1.89799997806549,40270,0.785000011324882,0.520089396573131
"West Sacramento",2008 Q4,11834,126778,1.81249997019767,40270,0.785000011324882,0.293866401787931
"West Sacramento",2009 Q1,1201,12720,1.54999995231628,40270,0.785000011324882,0.0298236900918798
"West Sacramento",2009 Q2,7648,71016.400390625,1.54999995231628,40270,0.785000011324882,0.189918053141296
"West Sacramento",2009 Q3,4643,42592.51953125,1.54999995231628,40270,0.785000011324882,0.115296746958033
"West Sacramento",2009 Q4,10090,105688,1.10000002384186,40270,0.785000011324882,0.250558728582071
"West Sacramento",2010 Q1,11437,82430,1.10000002384186,40270,0.785000011324882,0.284007946362056
"West Sacramento",2010 Q2,17418,162086.53125,0.644999980926513,40270,0.785000011324882,0.432530419667246
"West Sacramento",2010 Q3,20818.9998779297,218124.701171875,0.615999981760979,40270,0.785000011324882,0.516985345863663
"West Sacramento",2010 Q4,11616,102008.19921875,0.449999988079071,40270,0.785000011324882,0.288452942637199
"West Sacramento",2011 Q1,9430,74748,0.349999994039536,40270,0.785000011324882,0.234169356841321
"West Sacramento",2011 Q2,7435,77750,0.349999994039536,40270,0.785000011324882,0.184628755897691
"West Sacramento",2011 Q3,21612,143242.530273438,0.349999994039536,40270,0.785000011324882,0.536677427365284
"West Sacramento",2011 Q4,18139,161114.19921875,0.25,40270,0.785000011324882,0.450434566674944
"Whittier",2007 Q3,3896,38550.71875,2.5,65256,0.77199999988079,0.0597033222998651
"Whittier",2007 Q4,13336,129939.779296875,2.5,65256,0.77199999988079,0.204364349638347
"Whittier",2008 Q1,4063.00024414062,39629.0390625,2.5,65256,0.77199999988079,0.0622624776900303
"Whittier",2008 Q2,14655,116689.5390625,2.30000003178915,65256,0.77199999988079,0.224577050386171
"Whittier",2008 Q3,33101,298175,2.27500005563101,65256,0.77199999988079,0.507248375628295
"Whittier",2008 Q4,7385,77363.94140625,2.20000004768372,65256,0.77199999988079,0.113169670221895
"Whittier",2009 Q1,11066,118087.01953125,2.20000004768372,65256,0.77199999988079,0.169578276327081
"Whittier",2009 Q2,29591.9997558594,300348.4375,2.11000002622605,65256,0.77199999988079,0.453475538737578
"Whittier",2009 Q3,23506,283726.55078125,1.89999997615814,65256,0.77199999988079,0.360212087777369
"Whittier",2009 Q4,26882,272270,1.85624997317791,65256,0.77199999988079,0.411946794164521
"Whittier",2010 Q1,13190,146389.94921875,1.82399997711181,65256,0.77199999988079,0.20212700747824
"Whittier",2010 Q2,25710,267955.080078125,1.68124996125698,65256,0.77199999988079,0.393986759838176
"Whittier",2010 Q3,15179,125056.439453125,1.54999995231628,65256,0.77199999988079,0.232606963344367
"Whittier",2010 Q4,49352,480476.9609375,1.54647054391748,65256,0.77199999988079,0.756282947161947
"Whittier",2011 Q1,52300,503200.1015625,1.24062500149012,65256,0.77199999988079,0.801458869682481
"Whittier",2011 Q2,39789,328413,1.10000002384186,65256,0.77199999988079,0.60973703567488
"Whittier",2011 Q3,49699,412465,0.971428581646512,65256,0.77199999988079,0.761600465857546
"Whittier",2011 Q4,48827,427893.900390625,0.649999976158142,65256,0.77199999988079,0.748237709942381
"Windsor",2007 Q3,3170,31500,2.20000004768372,25702,0.785000011324882,0.123336705314761
"Windsor",2007 Q4,12168,108071.599609375,2.20000004768372,25702,0.785000011324882,0.473426192514201
"Windsor",2008 Q1,5291,51500,2.14000010490417,25702,0.785000011324882,0.205859466189402
"Windsor",2008 Q2,8994,85500,1.89999997615814,25702,0.785000011324882,0.349933857287371
"Windsor",2008 Q3,13628,103694.16015625,1.78333330154419,25702,0.785000011324882,0.530231110419423
"Windsor",2008 Q4,15289,150796,1.82222219308217,25702,0.785000011324882,0.594856431406116
"Windsor",2009 Q1,11197,106416.31640625,1.54999995231628,25702,0.785000011324882,0.435647031359427
"Windsor",2009 Q2,36723.0001220703,349566.91796875,1.54777773221333,25702,0.785000011324882,1.42879931997783
"Windsor",2009 Q3,48925,437802.48828125,1.43499997258186,25702,0.785000011324882,1.90354836199518
"Windsor",2009 Q4,42792,323007.0234375,1.09888891379039,25702,0.785000011324882,1.66492879931523
"Windsor",2010 Q1,42635,353063.7890625,1.07500001788139,25702,0.785000011324882,1.65882032526652
"Windsor",2010 Q2,77029.9997558594,602803.69921875,0.849999996332022,25702,0.785000011324882,2.99704302217179
"Windsor",2010 Q3,53215,425263.8984375,0.645714265959603,25702,0.785000011324882,2.07046144268928
"Windsor",2010 Q4,29797,232521.26953125,0.399999991059304,25702,0.785000011324882,1.15932612248074
"Windsor",2011 Q1,27570,211542,0.349999994039536,25702,0.785000011324882,1.07267916893627
"Windsor",2011 Q2,38760.9998779297,304961,0.349999994039536,25702,0.785000011324882,1.50809275067815
"Windsor",2011 Q3,26983,205013.51953125,0.348749995231629,25702,0.785000011324882,1.04984047934013
"Windsor",2011 Q4,27669,155890,0.25,25702,0.785000011324882,1.07653100925998
"Woodland",2007 Q3,54716,537474.5390625,2.28090910478072,43313,0.785000011324882,1.26326968808441
"Woodland",2007 Q4,33205,322111.359375,2.17272731390867,43313,0.785000011324882,0.766628956664281
"Woodland",2008 Q1,37431,349388.76953125,2.07000000774861,43313,0.785000011324882,0.864197815898229
"Woodland",2008 Q2,7873,77670.359375,1.88999998569489,43313,0.785000011324882,0.181769907418096
"Woodland",2008 Q3,24812,228972.009765625,1.84374997019767,43313,0.785000011324882,0.572853415833583
"Woodland",2008 Q4,42540,420656.33984375,1.71124997735023,43313,0.785000011324882,0.982153164177037
"Woodland",2009 Q1,27794,237339,1.54999995231628,43313,0.785000011324882,0.641701105903539
"Woodland",2009 Q2,51656,444407.357421875,1.54874995350837,43313,0.785000011324882,1.19262115300256
"Woodland",2009 Q3,65981,554801.048828125,1.28928571087973,43313,0.785000011324882,1.52335326576317
"Woodland",2009 Q4,31915,259177.3515625,1.09500002861023,43313,0.785000011324882,0.736845750698405
"Woodland",2010 Q1,21608,158436,1.08500000834465,43313,0.785000011324882,0.498880243806709
"Woodland",2010 Q2,37387,250817.099609375,0.649999976158142,43313,0.785000011324882,0.863181954609471
"Woodland",2010 Q3,25628,196172.19921875,0.647999978065491,43313,0.785000011324882,0.591693025188742
"Woodland",2010 Q4,37535,323045,0.458181806586006,43313,0.785000011324882,0.866598942580749
"Woodland",2011 Q1,18715,159109.728515625,0.349999994039536,43313,0.785000011324882,0.432087364070833
"Woodland",2011 Q2,40856,343707.91015625,0.347272723913193,43313,0.785000011324882,0.943273382125459
"Woodland",2011 Q3,45391,362517,0.349999994039536,43313,0.785000011324882,1.04797635813728
"Woodland",2011 Q4,26739,235688.599609375,0.25,43313,0.785000011324882,0.617343522729896
"Yuba City",2007 Q3,31358,294364.197265625,2.40000001589457,49553,0.785000011324882,0.632817387443747
"Yuba City",2007 Q4,36260,328413.421875,2.19555560747783,49553,0.785000011324882,0.731741771436644
"Yuba City",2008 Q1,44175,403501.5625,2.1212500333786,49553,0.785000011324882,0.89146973947087
"Yuba City",2008 Q2,8681,87274,1.89999997615814,49553,0.785000011324882,0.175186164308922
"Yuba City",2008 Q3,24925,237775.2109375,1.89999997615814,49553,0.785000011324882,0.50299679131435
"Yuba City",2008 Q4,12602,123680,1.78333330154419,49553,0.785000011324882,0.254313563255504
"Yuba City",2009 Q1,8755,79077.640625,1.54499995708465,49553,0.785000011324882,0.176679514862874
